CollectionCode_x	HMS_x	CollectionCode_y	HMS_y	StructuredFormula_x	StructureType_x	StructuredFormula_y	StructureType_y	Authors_x	CellParameter_x	CellVolume_x	FormulaWeight_x	Temperature_x	PublicationYear_x	Quality_x	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O_x	O_frac_x	a_x	b_x	c_x	alpha_x	beta_x	gamma_x	SpaceGroupNum_x	CrystalClass_x	atom_numA1_x	atom_numA2_x	atom_numB1_x	atom_numB2_x	atom_numO_x	mend_numA1_x	mend_numA2_x	mend_numB1_x	mend_numB2_x	mend_numO_x	atomic_rA1_x	atomic_rA2_x	atomic_rB1_x	atomic_rB2_x	atomic_rO_x	A1_X_x	A2_X_x	B1_X_x	B2_X_x	O_X_x	M_A1_x	M_A2_x	M_B1_x	M_B2_x	M_O_x	V_A1_x	V_A2_x	V_B1_x	V_B2_x	V_O_x	therm_con_A1_x	therm_con_A2_x	therm_con_B1_x	therm_con_B2_x	therm_con_O_x	polarizability_A1_x	polarizability_A2_x	polarizability_B1_x	polarizability_B2_x	polarizability_O_x	lattice_const_A1_x	lattice_const_A2_x	lattice_const_B1_x	lattice_const_B2_x	lattice_const_O_x	Row_A1_x	Row_A2_x	Row_B1_x	Row_B2_x	Row_O_x	Group_A1_x	Group_A2_x	Group_B1_x	Group_B2_x	Group_O_x	nA_x	nB_x	nO_x	rA_avg_x	rB_avg_x	rO_x	rA/rB_x	rA/rO_x	rB/rO_x	rA-rB_x	Goldschmidt_TF_x	SISSO_1_x	SISSO_2_x	SISSO_3_x	SISSO_4_x	SISSO_5_x	SISSO_6_x	SISSO_7_x	SISSO_8_x	SISSO_9_x	SISSO_10_x	is_perovskite_x					Authors_y	CellParameter_y	CellVolume_y	FormulaWeight_y	Temperature_y	PublicationYear_y	Quality_y	O_y	O_frac_y	a_y	b_y	c_y	alpha_y	beta_y	gamma_y	SpaceGroupNum_y	CrystalClass_y	atom_numA1_y	atom_numA2_y	atom_numB1_y	atom_numB2_y	atom_numO_y	mend_numA1_y	mend_numA2_y	mend_numB1_y	mend_numB2_y	mend_numO_y	atomic_rA1_y	atomic_rA2_y	atomic_rB1_y	atomic_rB2_y	atomic_rO_y	A1_X_y	A2_X_y	B1_X_y	B2_X_y	O_X_y	M_A1_y	M_A2_y	M_B1_y	M_B2_y	M_O_y	V_A1_y	V_A2_y	V_B1_y	V_B2_y	V_O_y	therm_con_A1_y	therm_con_A2_y	therm_con_B1_y	therm_con_B2_y	therm_con_O_y	polarizability_A1_y	polarizability_A2_y	polarizability_B1_y	polarizability_B2_y	polarizability_O_y	lattice_const_A1_y	lattice_const_A2_y	lattice_const_B1_y	lattice_const_B2_y	lattice_const_O_y	Row_A1_y	Row_A2_y	Row_B1_y	Row_B2_y	Row_O_y	Group_A1_y	Group_A2_y	Group_B1_y	Group_B2_y	Group_O_y	nA_y	nB_y	nO_y	rA_avg_y	rB_avg_y	rO_y	rA/rB_y	rA/rO_y	rB/rO_y	rA-rB_y	Goldschmidt_TF_y	SISSO_1_y	SISSO_2_y	SISSO_3_y	SISSO_4_y	SISSO_5_y	SISSO_6_y	SISSO_7_y	SISSO_8_y	SISSO_9_y	SISSO_10_y	is_perovskite_y
230689	R 3 c H	230690	P m -3 m	(Bi0.793Ca0.207)FeO3	LiNbO3	(Bi0.793Ca0.207)FeO3	Perovskite#CaTiO3	Xian, Huimin; Tang, Lingyun; Mao, Zhongquan; Zhang, Jiang; Chen, Xi	5.4832(419) 5.4832(419) 13.63463(284) 90 90 120	355.01	277.8647	293	2019		Bi	0.793	Ca	0.207	Fe	1	_	0	O	3	5.4832	5.4832	13.63463	90	90	120	161	trigonal	83	20	26	0	8	87	16	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1	1.83	0	3.44	208.9804	40.078	55.845	0	15.9994	21.31	26.2	7.09	0	17.36	8	200	80	0	0.02658	48	160.8	62	0	5.3	4.75	5.58	2.87	0	6.83	6	4	4	0	2	15	2	8	0	16	3.2461428571	2.9	-2	1.1026157143	0.696	1.26	1.5842179803	0.8750918367	0.5523809524	0.4066157143	0.8541010189	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.822397734	53.2698830386	54.98544973	-0.6454023366	1.1890965189	0					Xian, Huimin; Tang, Lingyun; Mao, Zhongquan; Zhang, Jiang; Chen, Xi	3.94713(11) 3.94713(11) 3.94713(11) 90 90 90	61.49	277.8647	293	2019		O	3	3.94713	3.94713	3.94713	90	90	90	221	cubic	83	20	26	0	8	87	16	61	0	101	1.6	1.8	1.4	0	0.6	2.02	1	1.83	0	3.44	208.9804	40.078	55.845	0	15.9994	21.31	26.2	7.09	0	17.36	8	200	80	0	0.02658	48	160.8	62	0	5.3	4.75	5.58	2.87	0	6.83	6	4	4	0	2	15	2	8	0	16	3.2461428571	2.9	-2	1.1026157143	0.696	1.26	1.5842179803	0.8750918367	0.5523809524	0.4066157143	0.8541010189	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.822397734	53.2698830386	54.98544973	-0.6454023366	1.1890965189	1
234554	R 3 c H	186700	R -3 c H	(La0.67Sr0.33)MnO3	LiNbO3	(La0.67Sr0.33)(MnO3)	Perovskite#LaAlO3	Arun, B.; Akshay, V.R.; Vasundhara, M.	5.4963(1) 5.4963(1) 13.3576(4) 90 90 120	349.46	224.9213	293	2018		La	0.67	Sr	0.33	Mn	1	_	0	O	3	5.4963	5.4963	13.3576	90	90	120	161	trigonal	57	38	25	0	8	33	15	60	0	101	1.95	2	1.4	0	0.6	1.1	0.95	1.55	0	3.44	138.90547	87.62	54.938045	0	15.9994	22.39	33.94	7.35	0	17.36	13	35	7.8	0	0.02658	215	197.2	68	0	5.3	3.75	6.08	8.89	0	6.83	8	5	4	0	2	3	2	7	0	16	2.67	3.4	-2	1.22084	0.74	1.26	1.6497837838	0.9689206349	0.5873015873	0.48084	0.8771093935	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8310562162	222.2273256097	223.98544973	-0.6090733517	1.1992468141	0					Dhahri, N.; Dhahri, A.; Dhahri, J.; Hlil, E.K.; Dhahri, E.	5.4943(4) 5.4943(4) 13.3608(2) 90 90 120	349.29	224.9213	293	2013		O	3	5.4943	5.4943	13.3608	90	90	120	167	trigonal	57	38	25	0	8	33	15	60	0	101	1.95	2	1.4	0	0.6	1.1	0.95	1.55	0	3.44	138.90547	87.62	54.938045	0	15.9994	22.39	33.94	7.35	0	17.36	13	35	7.8	0	0.02658	215	197.2	68	0	5.3	3.75	6.08	8.89	0	6.83	8	5	4	0	2	3	2	7	0	16	2.67	3.4	-2	1.22084	0.74	1.26	1.6497837838	0.9689206349	0.5873015873	0.48084	0.8771093935	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8310562162	222.2273256097	223.98544973	-0.6090733517	1.1992468141	1
234554	R 3 c H	236366	R -3 c H	(La0.67Sr0.33)MnO3	LiNbO3	(La0.67Sr0.33)MnO3	Perovskite#LaAlO3	Arun, B.; Akshay, V.R.; Vasundhara, M.	5.4963(1) 5.4963(1) 13.3576(4) 90 90 120	349.46	224.9213	293	2018		La	0.67	Sr	0.33	Mn	1	_	0	O	3	5.4963	5.4963	13.3576	90	90	120	161	trigonal	57	38	25	0	8	33	15	60	0	101	1.95	2	1.4	0	0.6	1.1	0.95	1.55	0	3.44	138.90547	87.62	54.938045	0	15.9994	22.39	33.94	7.35	0	17.36	13	35	7.8	0	0.02658	215	197.2	68	0	5.3	3.75	6.08	8.89	0	6.83	8	5	4	0	2	3	2	7	0	16	2.67	3.4	-2	1.22084	0.74	1.26	1.6497837838	0.9689206349	0.5873015873	0.48084	0.8771093935	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8310562162	222.2273256097	223.98544973	-0.6090733517	1.1992468141	0					Mnefgui, Safa; Dhahri, Abdessalem; Dhahri, Jemai; Hlil, El-Kebir	5.4933(4) 5.4933(4) 13.354(6) 90 90 120	348.99	224.9213	293	2013		O	3	5.4933	5.4933	13.354	90	90	120	167	trigonal	57	38	25	0	8	33	15	60	0	101	1.95	2	1.4	0	0.6	1.1	0.95	1.55	0	3.44	138.90547	87.62	54.938045	0	15.9994	22.39	33.94	7.35	0	17.36	13	35	7.8	0	0.02658	215	197.2	68	0	5.3	3.75	6.08	8.89	0	6.83	8	5	4	0	2	3	2	7	0	16	2.67	3.4	-2	1.22084	0.74	1.26	1.6497837838	0.9689206349	0.5873015873	0.48084	0.8771093935	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8310562162	222.2273256097	223.98544973	-0.6090733517	1.1992468141	1
237082	R 3 c H	258688	P n m a	(Bi0.8Dy0.2)FeO3	LiNbO3	(Bi0.8Dy0.2)FeO3	Perovskite#GdFeO3	Koval, V.; Skorvanek, I.; Reece, M.; Mitoseriu, L.; Yan, H.	5.5714(4) 5.5714(4) 13.8351(3) 90 90 120	371.91	303.531	293	2014		Bi	0.8	Dy	0.2	Fe	1	_	0	O	3	5.5714	5.5714	13.8351	90	90	120	161	trigonal	83	66	26	0	8	87	24	61	0	101	1.6	1.75	1.4	0	0.6	2.02	1.22	1.83	0	3.44	208.9804	162.5	55.845	0	15.9994	21.31	19.01	7.09	0	17.36	8	11	80	0	0.02658	48	163	62	0	5.3	4.75	3.59	2.87	0	6.83	6	8	4	0	2	15	12	8	0	16	3	3	-2	1.1464	0.69	1.26	1.6614492754	0.9098412698	0.5476190476	0.4564	0.8726060299	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7949507246	53.2111567545	54.98544973	-0.6313382429	1.2165435282	0					Kumar, Ashwini; Sharma, Poorva; Varshney, Dinesh	5.4014(5) 7.7822(4) 5.5904(5) 90 90 90	234.99	303.531	293	2015		O	3	5.4014	7.7822	5.5904	90	90	90	62	orthorhombic	83	66	26	0	8	87	24	61	0	101	1.6	1.75	1.4	0	0.6	2.02	1.22	1.83	0	3.44	208.9804	162.5	55.845	0	15.9994	21.31	19.01	7.09	0	17.36	8	11	80	0	0.02658	48	163	62	0	5.3	4.75	3.59	2.87	0	6.83	6	8	4	0	2	15	12	8	0	16	3	3	-2	1.1464	0.69	1.26	1.6614492754	0.9098412698	0.5476190476	0.4564	0.8726060299	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7949507246	53.2111567545	54.98544973	-0.6313382429	1.2165435282	1
241005	R 3 c H	247782	P 4 m m	Pb(Zr0.35Ti0.65)O3	LiNbO3	Pb(Zr0.35Ti0.65)O3	Perovskite#PbTiO3#BaTiO3	Mir, M.; Mastelaro, V.R.; Neves, P.P.; Doriguetto, A.C.; Garcia, D.; Lente, M.H.; Eiras, J.A.; Mascarenhas, Y.P.	5.7779174(9) 5.7779174(9) 14.26920510(15) 90 90 120	412.55	318.249	300	2007		Pb	1	_	0	Zr	0.35	Ti	0.65	O	3	5.7779174	5.7779174	14.2692051	90	90	120	161	trigonal	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.78525	1.26	1.6937281121	1.0555555556	0.6232142857	0.54475	0.8954438642	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.8510218879	52.2017157521	53.9997837642	-0.6129773259	1.161173234	0					Sahu, Niranjan; Panigrahi, S.; Kar, Manoranjan	3.9979(5) 3.9979(5) 4.1557(6) 90 90 90	66.42	318.249	293	2011		O	3	3.9979	3.9979	4.1557	90	90	90	99	tetragonal	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.78525	1.26	1.6937281121	1.0555555556	0.6232142857	0.54475	0.8954438642	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.8510218879	52.2017157521	53.9997837642	-0.6129773259	1.161173234	1
241376	R 3 c H	258452	P n m a	(Bi0.8Nd0.2)(FeO3)	LiNbO3	(Bi0.8Nd0.2)FeO3	Perovskite#GdFeO3	Navarro, M.C.; Jorge, G.; Negri, R.M.; Saleh Medina, L.M.; Gomez, M.I.	5.5740(2) 5.5740(2) 13.8229(3) 90 90 120	371.93	299.879	293	2015		Bi	0.8	Nd	0.2	Fe	1	_	0	O	3	5.574	5.574	13.8229	90	90	120	161	trigonal	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	0					Singh, Ompal; Agarwal, Ashish; Das, Amitabh; Sanghi, Sujata; Jindal, Anju	5.6008 7.8006 5.4495 90 90 90	238.08	299.879	293	2017		O	3	5.6008	7.8006	5.4495	90	90	90	62	orthorhombic	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	1
241376	R 3 c H	189039	P 1	(Bi0.8Nd0.2)(FeO3)	LiNbO3	(Bi0.8Nd0.2)(FeO3)	Perovskite#NaNbO3(P1)	Navarro, M.C.; Jorge, G.; Negri, R.M.; Saleh Medina, L.M.; Gomez, M.I.	5.5740(2) 5.5740(2) 13.8229(3) 90 90 120	371.93	299.879	293	2015		Bi	0.8	Nd	0.2	Fe	1	_	0	O	3	5.574	5.574	13.8229	90	90	120	161	trigonal	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	0					Kumar, Ashwini; Varshney, Dinesh	3.9162 3.9211 3.9229 90 90 90	60.24	299.879	293	2012		O	3	3.9162	3.9211	3.9229	90	90	90	1	triclinic	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	1
258451	R 3 c H	258452	P n m a	(Bi0.8Nd0.2)FeO3	LiNbO3	(Bi0.8Nd0.2)FeO3	Perovskite#GdFeO3	Singh, Ompal; Agarwal, Ashish; Das, Amitabh; Sanghi, Sujata; Jindal, Anju	5.5684 5.5684 13.7933 90 90 120	370.39	299.879	293	2017		Bi	0.8	Nd	0.2	Fe	1	_	0	O	3	5.5684	5.5684	13.7933	90	90	120	161	trigonal	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	0					Singh, Ompal; Agarwal, Ashish; Das, Amitabh; Sanghi, Sujata; Jindal, Anju	5.6008 7.8006 5.4495 90 90 90	238.08	299.879	293	2017		O	3	5.6008	7.8006	5.4495	90	90	90	62	orthorhombic	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	1
258451	R 3 c H	189039	P 1	(Bi0.8Nd0.2)FeO3	LiNbO3	(Bi0.8Nd0.2)(FeO3)	Perovskite#NaNbO3(P1)	Singh, Ompal; Agarwal, Ashish; Das, Amitabh; Sanghi, Sujata; Jindal, Anju	5.5684 5.5684 13.7933 90 90 120	370.39	299.879	293	2017		Bi	0.8	Nd	0.2	Fe	1	_	0	O	3	5.5684	5.5684	13.7933	90	90	120	161	trigonal	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	0					Kumar, Ashwini; Varshney, Dinesh	3.9162 3.9211 3.9229 90 90 90	60.24	299.879	293	2012		O	3	3.9162	3.9211	3.9229	90	90	90	1	triclinic	83	60	26	0	8	87	30	61	0	101	1.6	1.85	1.4	0	0.6	2.02	1.14	1.83	0	3.44	208.9804	144.242	55.845	0	15.9994	21.31	20.59	7.09	0	17.36	8	17	80	0	0.02658	48	208	62	0	5.3	4.75	3.66	2.87	0	6.83	6	8	4	0	2	15	6	8	0	16	3	3	-2	1.1606	0.69	1.26	1.6820289855	0.9211111111	0.5476190476	0.4706	0.8777552177	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7885710145	53.1957262322	54.98544973	-0.6273854255	1.2229232384	1
260331	R 3 c H	173741	P 4 m m	(K0.30Na0.70)(NbO3)	LiNbO3	(K0.30Na0.70)(NbO3)	Perovskite#PbTiO3#BaTiO3	Zhang, N.; Glazer, A.M.; Baker, D.; Thomas, P.A.	5.59214(6) 5.59214(6) 13.8430(2) 9 9 12	374.9	168.73	100	2009		K	0.3	Na	0.7	Nb	1	_	0	O	3	5.59214	5.59214	13.843	9	9	12	161	trigonal	19	11	41	0	8	10	11	53	0	101	2.2	1.8	1.45	0	0.6	0.82	0.93	1.6	0	3.44	39.0983	22.98976928	92.90638	0	15.9994	45.94	23.78	10.83	0	17.36	100	140	54	0	0.02658	289.7	162.7	98	0	5.3	5.23	4.23	3.3	0	6.83	4	3	5	0	2	1	1	5	0	16	1	5	-2	1.268	0.78	1.26	1.6256410256	1.0063492063	0.619047619	0.488	0.8762578151	85.752	44.86	5.42	0.0022	48.26	292.5623589744	292.9506167895	294.692712991	-0.5400309235	1.2376410256	0					Baker, D.W.; Thomas, P.A.; Zhang, N.; Glazer, A.M.	3.950920(10) 3.950920(10) 4.00852(2) 9 9 9	62.57	168.73	523	2009		O	3	3.95092	3.95092	4.00852	9	9	9	99	tetragonal	19	11	41	0	8	10	11	53	0	101	2.2	1.8	1.45	0	0.6	0.82	0.93	1.6	0	3.44	39.0983	22.98976928	92.90638	0	15.9994	45.94	23.78	10.83	0	17.36	100	140	54	0	0.02658	289.7	162.7	98	0	5.3	5.23	4.23	3.3	0	6.83	4	3	5	0	2	1	1	5	0	16	1	5	-2	1.268	0.78	1.26	1.6256410256	1.0063492063	0.619047619	0.488	0.8762578151	85.752	44.86	5.42	0.0022	48.26	292.5623589744	292.9506167895	294.692712991	-0.5400309235	1.2376410256	1
260332	R 3 c H	173741	P 4 m m	K0.30Na0.70(NbO3)	LiNbO3	(K0.30Na0.70)(NbO3)	Perovskite#PbTiO3#BaTiO3	Zhang, N.; Glazer, A.M.; Baker, D.; Thomas, P.A.	5.59326(6) 5.59326(6) 13.8432(2) 9 9 12	375.06	168.73	120	2009		K	0.3	Na	0.7	Nb	1	_	0	O	3	5.59326	5.59326	13.8432	9	9	12	161	trigonal	19	11	41	0	8	10	11	53	0	101	2.2	1.8	1.45	0	0.6	0.82	0.93	1.6	0	3.44	39.0983	22.98976928	92.90638	0	15.9994	45.94	23.78	10.83	0	17.36	100	140	54	0	0.02658	289.7	162.7	98	0	5.3	5.23	4.23	3.3	0	6.83	4	3	5	0	2	1	1	5	0	16	1	5	-2	1.268	0.78	1.26	1.6256410256	1.0063492063	0.619047619	0.488	0.8762578151	85.752	44.86	5.42	0.0022	48.26	292.5623589744	292.9506167895	294.692712991	-0.5400309235	1.2376410256	0					Baker, D.W.; Thomas, P.A.; Zhang, N.; Glazer, A.M.	3.950920(10) 3.950920(10) 4.00852(2) 9 9 9	62.57	168.73	523	2009		O	3	3.95092	3.95092	4.00852	9	9	9	99	tetragonal	19	11	41	0	8	10	11	53	0	101	2.2	1.8	1.45	0	0.6	0.82	0.93	1.6	0	3.44	39.0983	22.98976928	92.90638	0	15.9994	45.94	23.78	10.83	0	17.36	100	140	54	0	0.02658	289.7	162.7	98	0	5.3	5.23	4.23	3.3	0	6.83	4	3	5	0	2	1	1	5	0	16	1	5	-2	1.268	0.78	1.26	1.6256410256	1.0063492063	0.619047619	0.488	0.8762578151	85.752	44.86	5.42	0.0022	48.26	292.5623589744	292.9506167895	294.692712991	-0.5400309235	1.2376410256	1
16406	P -3 m 1	264503	F m -3 m	Ba2Ni(OsO6)	Ba2InCuO6	Ba2Ni(OsO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Treiber, U.; Kemmler-Sack, S.	5.735 5.735 14.076 90 90 120	400.94	619.584	293	1980	-1	Ba	1	_	0	Ni	0.5	Os	0.5	O	3	5.735	5.735	14.076	90	90	120	164	trigonal	56	0	28	76	8	14	0	67	63	101	2.15	0	1.35	1.3	0.6	0.89	0	1.91	2.2	3.44	137.327	0	58.6934	190.23	15.9994	38.16	0	6.59	8.42	17.36	18	0	91	88	0.02658	272	0	49	57	5.3	5.02	0	3.52	2.74	6.83	6	0	4	6	2	2	0	10	8	16	2	4	-2	1.49	0.7575	1.26	1.9669966997	1.1825396825	0.6011904762	0.7325	0.9638382395	37.151625	1.31	7.13	0.0312864431	6.78	276.7655033003	276.9968415399	278.9757233578	-0.4989429443	1.3059252711	0					Feng, Hai L.; Calder, Stuart; Ghimire, Madhav Prasad; Yuan, Ya-Hua; Shirako, Yuichi; Tsujimoto, Yoshihiro; Matsushita, Yoshitaka; Hu, Zhiwei; Kuo, Chang-Yang; Tjeng, Liu Han; Pi, Tun-Wen; Soo, Yun-Liang; He, Jianfeng; Tanaka, Masahiko; Katsuya, Yoshio; Richter, Manuel; Yamaura, Kazunari	8.0428(1) 8.0428(1) 8.0428(1) 90 90 90	520.26	619.584	293	2016		O	3	8.0428	8.0428	8.0428	90	90	90	225	cubic	56	0	28	76	8	14	0	67	63	101	2.15	0	1.35	1.3	0.6	0.89	0	1.91	2.2	3.44	137.327	0	58.6934	190.23	15.9994	38.16	0	6.59	8.42	17.36	18	0	91	88	0.02658	272	0	49	57	5.3	5.02	0	3.52	2.74	6.83	6	0	4	6	2	2	0	10	8	16	2	4	-2	1.49	0.7575	1.26	1.9669966997	1.1825396825	0.6011904762	0.7325	0.9638382395	37.151625	1.31	7.13	0.0312864431	6.78	276.7655033003	276.9968415399	278.9757233578	-0.4989429443	1.3059252711	1
24431	R -3 H	188331	P 1 21/n 1	Mn(Fe0.5Sb0.5)O3	Ilmenite#TiFeO3	Mn2(FeSb)O6	Perovskite#Ba2LaRuO6#Cu2NdNbO6	Moore, P.B.	5.226(5) 5.226(5) 14.325(13) 90 90 120	338.82	191.737	293	1968	10	Mn	1	_	0	Fe	0.5	Sb	0.5	O	3	5.226	5.226	14.325	90	90	120	148	trigonal	25	0	26	51	8	60	0	61	88	101	1.4	0	1.4	1.45	0.6	1.55	0	1.83	2.05	3.44	54.938045	0	55.845	121.76	15.9994	7.35	0	7.09	18.19	17.36	7.8	0	80	24	0.02658	68	0	62	43	5.3	8.89	0	2.87	4.51	6.83	4	0	4	5	2	7	0	8	15	16	2	4	-2	0.81	0.715	1.26	1.1328671329	0.6428571429	0.5674603175	0.095	0.7411195124	57.426	45.25	5.12	0.0001046296	51.42	70.9621328671	71.6082523796	72.98544973	-0.7210465558	1.0545337995	0					dos Santos-Garcia, A.J.; Ritter, C.; Solana-Madruga, E.; Saez-Puche, R.	5.234(1) 5.389(1) 7.642(1) 90 90.372 90	215.55	383.474	300	2013		O	3	5.234	5.389	7.642	90	90.372	90	14	monoclinic	25	0	26	51	8	60	0	61	88	101	1.4	0	1.4	1.45	0.6	1.55	0	1.83	2.05	3.44	54.938045	0	55.845	121.76	15.9994	7.35	0	7.09	18.19	17.36	7.8	0	80	24	0.02658	68	0	62	43	5.3	8.89	0	2.87	4.51	6.83	4	0	4	5	2	7	0	8	15	16	2	4	-2	0.81	0.715	1.26	1.1328671329	0.6428571429	0.5674603175	0.095	0.7411195124	57.426	45.25	5.12	0.0001046296	51.42	70.9621328671	71.6082523796	72.98544973	-0.7210465558	1.0545337995	1
24431	R -3 H	181147	P 1 21/n 1	Mn(Fe0.5Sb0.5)O3	Ilmenite#TiFeO3	Mn2(FeSbO6)	Perovskite#Ba2LaRuO6#Cu2NdNbO6	Moore, P.B.	5.226(5) 5.226(5) 14.325(13) 90 90 120	338.82	191.737	293	1968	10	Mn	1	_	0	Fe	0.5	Sb	0.5	O	3	5.226	5.226	14.325	90	90	120	148	trigonal	25	0	26	51	8	60	0	61	88	101	1.4	0	1.4	1.45	0.6	1.55	0	1.83	2.05	3.44	54.938045	0	55.845	121.76	15.9994	7.35	0	7.09	18.19	17.36	7.8	0	80	24	0.02658	68	0	62	43	5.3	8.89	0	2.87	4.51	6.83	4	0	4	5	2	7	0	8	15	16	2	4	-2	0.81	0.715	1.26	1.1328671329	0.6428571429	0.5674603175	0.095	0.7411195124	57.426	45.25	5.12	0.0001046296	51.42	70.9621328671	71.6082523796	72.98544973	-0.7210465558	1.0545337995	0					Tyutyunnik, A.P.; Bazuev, G.V.; Kuznetsov, M.V.; Zainulin, Yu.G.	5.2431(3) 5.3935(3) 7.6358(5) 90 89.963(2) 90	215.93	383.474	293	2011		O	3	5.2431	5.3935	7.6358	90	89.963	90	14	monoclinic	25	0	26	51	8	60	0	61	88	101	1.4	0	1.4	1.45	0.6	1.55	0	1.83	2.05	3.44	54.938045	0	55.845	121.76	15.9994	7.35	0	7.09	18.19	17.36	7.8	0	80	24	0.02658	68	0	62	43	5.3	8.89	0	2.87	4.51	6.83	4	0	4	5	2	7	0	8	15	16	2	4	-2	0.81	0.715	1.26	1.1328671329	0.6428571429	0.5674603175	0.095	0.7411195124	57.426	45.25	5.12	0.0001046296	51.42	70.9621328671	71.6082523796	72.98544973	-0.7210465558	1.0545337995	1
